,Year,Month,Monthly hours worked in all jobs (000),Monthly hours worked in all jobs Males(000),Monthly hours worked in all jobs Females(000),Monthly hours worked in all jobs (employed full-time) (000),Monthly hours worked in all jobs (employed full-time) Males(000),Monthly hours worked in all jobs (employed full-time) Females(000),Monthly hours worked in all jobs (employed part-time) (000),Monthly hours worked in all jobs (employed part-time) Males(000),Monthly hours worked in all jobs (employed part-time) Females(000),Monthly hours worked in all jobs New South Wales(000),Monthly hours worked in all jobs Victoria(000),Monthly hours worked in all jobs Queensland(000),Monthly hours worked in all jobs South Australia(000),Monthly hours worked in all jobs Western Australia(000),Monthly hours worked in all jobs Tasmania(000),Monthly hours worked in all jobs Northern Territory(000),Monthly hours worked in all jobs Australian Capital Territory(000),Monthly worked hour growth (000),Monthly worked hour growth Males (000),Monthly worked hour growth Females (000),Monthly full-time worked hour growth (000),Monthly part-time worked hour growth (000),Monthly hours worked per thousand people New South Wales(000),Monthly hours worked per thousand people Victoria(000),Monthly hours worked per thousand people Queensland(000),Monthly hours worked per thousand people South Australia(000),Monthly hours worked per thousand people Western Australia(000),Monthly hours worked per thousand people Tasmania(000),Monthly hours worked per thousand people Northern Territory(000),Monthly hours worked per thousand people Australian Capital Territory(000)
2011-01-01,2011,1,1581002.063011,976292.696481,604709.36653,1345735.15045,904663.86285,441071.2876,235266.912561,71628.833631,163638.07893,499567.06688,398953.98237,311157.78109,110399.05407,179718.49237,31890.281866,19308.144987,29995.551754,12330.673021999886,12711.90006200003,-381.22704000002705,11046.738439999986,1283.9345820000162,61.5381949839862,60.17496227243247,60.82646487928844,62.851724491887275,68.31844156086063,59.55234708870215,78.61622551710097,70.06669412286848
2011-02-01,2011,2,1579218.558747,973053.246357,606165.31239,1347824.7808,905961.61552,441863.16528,231393.777947,67091.630837,164302.14711,496586.07514,395618.32756,317721.31271,111870.72075,178005.67413,32104.724498,18616.080577,28680.911989,-1783.504263999872,-3239.4501240000827,1455.945859999978,2089.630349999992,-3873.1346140000096,61.17098732939147,59.67183932789334,62.109532344834335,63.68956490179333,67.6673284155706,59.95280018300654,75.79837368485343,66.99582338005139
2011-03-01,2011,3,1580239.835822,971675.666302,608564.16952,1349497.41805,903888.10179,445609.31626,230742.417772,67787.564512,162954.85326,496027.46358,394289.18536,321668.9052,111756.95005,176807.91128,31661.159223,18637.517559,29376.744223,1021.2770749998745,-1377.5800549999112,2398.8571300000185,1672.6372499999125,-651.3601750000089,61.10217585365854,59.47136236745653,62.88122474831395,63.62479365214916,67.21200915380521,59.12448034173669,75.88565781351792,68.62121986218173
2011-04-01,2011,4,1558899.064183,956637.544723,602261.51946,1327315.58389,888847.48022,438468.10367,231583.480293,67790.064503,163793.41579,490083.97782,381242.49873,324217.74087,111356.94411,174812.0758,31748.626375,17474.105435,28060.966134,-21340.771638999926,-15038.121579000028,-6302.6500600000145,-22181.834160000086,841.0625210000144,60.37003915003695,57.503506648667404,63.37948213664353,63.39706467976089,66.45330943510986,59.28781769374417,71.14863776465799,65.54769010511562
2011-05-01,2011,5,1571786.09286,968128.82157,603657.27129,1337273.41057,900355.89979,436917.51078,234512.68229,67772.92178,166739.76051,490146.93197,391264.44176,321863.71453,110807.42596,179384.0206,31438.013,18012.769934,28863.583222,12887.028676999966,11491.276847000001,1395.7518299999647,9957.826680000173,2929.2019969999965,60.377794034244886,59.015134732047244,62.91930691623497,63.084216316538566,68.19129498973618,58.70777404295051,73.34189712540717,67.42252562952581
2011-06-01,2011,6,1581760.103906,970202.864046,611557.23986,1348385.1661,902469.1623,445916.0038,233374.937806,67733.701746,165641.23606,490504.08424,393761.39586,325288.94059,111533.40026,181207.90886,31845.251073,18473.721694,29134.919021,9974.011046000058,2074.042475999915,7899.968570000026,11111.755529999966,-1137.7444839999953,60.42178914018231,59.39175490731384,63.5888848773336,63.49752363222317,68.88463044932715,59.468255971988796,75.21873653908794,68.05633968932493
2011-07-01,2011,7,1582669.902861,972929.249691,609740.65317,1347968.11862,903116.82163,444851.29699,234701.784241,69812.428061,164889.35618,492707.18432,389697.46153,329210.56456,111062.73918,181063.92829,31712.820135,18671.996294,28534.291391,909.7989550000057,2726.385645000031,-1816.5866900000256,-417.04747999995016,1326.846434999985,60.693173727519095,58.778784224498104,64.3555008425374,63.229569701110165,68.82989747205961,59.22095263305322,76.02604354234528,66.6533319107685
2011-08-01,2011,8,1583708.790779,969626.411439,614082.37934,1347977.20659,901024.78073,446952.42586,235731.584189,68601.630709,167129.95348,491752.78817,392434.80816,327605.16752,111830.44806,180761.02736,31827.59572,18494.015539,28995.61863,1038.8879179998767,-3302.8382519999286,4341.726170000038,9.08796999999322,1029.7999479999999,60.575608298842084,59.191663246806144,64.0416709060698,63.66663709649872,68.71475228464989,59.43528612511672,75.30136620114007,67.73094751226348
2011-09-01,2011,9,1580855.137613,970672.646983,610182.49063,1346347.77995,901706.56037,444641.21958,234507.357663,68966.086613,165541.27105,490102.27839,391337.01992,328344.03004,110322.11076,181146.58935,31728.105357,18758.308376,29108.808212,-2853.6531659998,1046.2355439999374,-3899.88870999997,-1629.4266399999615,-1224.226525999984,60.372293470066516,59.02608182928853,64.18610693773824,62.80791959009393,68.86132036417547,59.249496464985995,76.3774771009772,67.99534737678113
2011-10-01,2011,10,1591983.734087,976583.319707,615400.41438,1358506.13505,909770.39798,448735.73707,233477.599037,66812.921727,166664.67731,494624.03394,391834.61178,330100.00192,110970.15617,183837.8006,32084.145172,19248.132528,29272.01676,11128.596473999787,5910.672724000062,5217.923749999958,12158.355099999812,-1029.7586259999953,60.929297110125646,59.101134523899304,64.52937189326556,63.176860899516086,69.88436121037026,59.9143700690943,78.37187511400651,68.37658668535389
2011-11-01,2011,11,1585162.280906,971394.985496,613767.29541,1343941.17111,901108.22988,442832.94123,241221.109796,70286.755616,170934.35418,492862.38953,391012.25773,328505.16739,111059.77779,181676.75088,31931.967744,18912.237764,29191.169431,-6821.453180999961,-5188.3342110000085,-1633.1189699999522,-14564.963939999929,7743.510758999997,60.71229237866469,58.977097351392935,64.21760676180237,63.22788374039282,69.06285671709877,59.63019186554622,77.00422542345278,68.18773518103247
2011-12-01,2011,12,1586293.185539,975455.873369,610837.31217,1352788.32457,907028.11222,445760.21235,233504.860969,68427.761149,165077.09982,493295.64781,391178.06436,326148.33049,110524.69271,185627.85428,31754.838722,18785.613615,28966.671227,1130.9046330000274,4060.8878729999997,-2929.9832399999723,8847.153459999943,-7716.248827000003,60.76566245503819,59.002106270079494,63.75688212100479,62.923252325647596,70.56483474492511,59.299418715219424,76.48865478420196,67.66332919177762
2012-01-01,2012,1,1588564.488722,975989.867262,612574.62146,1355425.61612,908894.83545,446530.78067,233138.872602,67095.031812,166043.84079,495676.9857,384009.86137,332537.63242,110478.41656,187074.98462,30754.64212,18901.062782,29117.48417,2271.303183000069,533.993892999948,1737.3092900000047,2637.2915499999654,-365.98836700001266,61.059002919438285,57.92091304092068,65.00589041540415,62.896906666666666,71.11494891659697,57.431637945845004,76.95872468241043,68.01561357159542
2012-02-01,2012,2,1585620.262157,970875.658127,614744.60403,1349966.69042,902122.04498,447844.64544,235653.571737,68753.613147,166899.95859,491289.28585,386067.42618,329189.62729,109218.55498,189658.06441,31203.052434,19207.56275,29767.685528,-2944.2265650001355,-5114.209135000012,2169.982569999993,-5458.925699999789,2514.6991350000026,60.51851266937669,58.231259322161726,64.35140793470823,62.179649860518076,72.09688451684026,58.2690054789916,78.20668872149838,69.53442076150432
2012-03-01,2012,3,1595824.629517,978241.802067,617582.82745,1357502.02671,908752.70935,448749.31736,238322.602807,69489.092717,168833.51009,497037.4622,391554.26448,331398.57432,109851.72084,186421.4709,31321.841823,18985.922196,29239.82308,10204.367360000033,7366.14393999998,2838.2234199999366,7535.336289999774,2669.0310699999973,61.22659056417837,59.05884922547852,64.78322242596032,62.54012003415883,70.8665212879191,58.49083440336134,77.30424346905538,68.3013853772483
2012-04-01,2012,4,1605431.273184,983659.110224,621772.16296,1366057.66047,913472.941,452584.71947,239373.612714,70186.169224,169187.44349,497430.6132,394818.61996,327813.53114,112212.02754,193694.16538,31334.317115,19246.440851,29003.707291,9606.643667000113,5417.308156999992,4189.335510000004,8555.633760000113,1051.0099069999997,61.275020103473764,59.55121796105522,64.08240272505131,63.88387562766866,73.63117364099445,58.51413093370682,78.36498717833877,67.74984183835552
2012-05-01,2012,5,1602640.748936,983613.309896,619027.43904,1365323.27764,913692.86541,451630.41223,237317.471296,69920.444486,167397.02681,500641.18815,391504.44258,326829.3504,110675.77911,192715.25277,31215.716233,19724.561968,29328.296614,-2790.5242480000015,-45.80032799998298,-2744.7239200000186,-734.3828300000168,-2056.1414179999847,61.67050851810791,59.051334496749575,63.890010829830906,63.009267924850555,73.25904841861173,58.29265402987862,80.31173439739415,68.50805095538425
2012-06-01,2012,6,1576892.023066,970904.596656,605987.42641,1342262.10711,901149.82196,441112.28515,234629.915956,69754.774696,164875.14126,486747.7946,389192.49538,325497.97255,107806.42644,189570.00824,30154.830468,18979.852279,28928.85946,-25748.725869999966,-12708.713239999954,-13040.012630000012,-23061.170530000003,-2687.5553399999917,59.95907792559744,58.70261925217575,63.62974734630046,61.375705345858236,72.06341071998784,56.31154149019608,77.2795288232899,67.57500457836953
2012-07-01,2012,7,1588222.926772,975404.257982,612818.66879,1352102.50465,905931.2746,446171.23005,236120.422122,69472.983382,166647.43874,495590.1458,389250.56014,322724.96455,110921.92,190089.97725,30919.940949,19479.190559,29235.611629,11330.903705999954,4499.661326000001,6831.242380000069,9840.397540000034,1490.5061659999774,61.04830571569352,58.71137726662545,63.087667784185314,63.149399373754626,72.26107247396031,57.740319232493,79.31266514250814,68.29154783695398
2012-08-01,2012,8,1587036.62214,977520.18795,609516.43419,1349981.87819,908157.30305,441824.57514,237054.74395,69362.8849,167691.85905,494199.48709,391544.06327,323841.47938,108151.00143,189296.66155,31101.705849,19469.073191,29423.912307,-1186.3046319999266,2115.9299680000404,-3302.234599999967,-2120.6264599999413,934.3218280000146,60.87700013426952,59.05731055822863,63.30592891799433,61.571876703672075,71.9595003231202,58.07974948459384,79.27147064739414,68.7313999229152
2012-09-01,2012,9,1597700.509347,977945.983867,619754.52548,1360724.65325,909573.06191,451151.59134,236975.856097,68372.921957,168602.93414,498113.70858,391119.63678,324715.47205,109560.03403,194979.21835,30478.596103,19849.116404,28875.617925,10663.887206999818,425.79591699992307,10238.091289999895,10742.775059999898,-78.8878529999929,61.35916587583148,58.99329353082249,63.47678077411787,62.37405865641901,74.11967549228314,56.91614585060691,80.81887786644951,67.4506375262789
2012-10-01,2012,10,1584259.293829,976284.402729,607974.8911,1348614.05976,907191.5912,441422.46856,235645.234069,69092.811529,166552.42254,496732.82728,391902.9951,315991.83382,110187.10244,189237.55482,31491.385151,19576.804161,29125.545135,-13441.215517999837,-1661.5811380000087,-11779.634379999945,-12110.593489999883,-1330.6220280000125,61.189064705592514,59.11144890571502,61.77144635324015,62.731057466552805,71.93703140728351,58.80744192530345,79.71011466205212,68.03444320252277
2012-11-01,2012,11,1599326.38153,980333.33853,618993.043,1362562.59986,912339.49822,450223.10164,236763.78167,67993.84031,168769.94136,499781.18418,389824.90531,329553.71113,108736.22941,191317.93064,30712.837074,20023.622248,29364.853293,15067.087700999808,4048.935800999985,11018.151899999939,13948.540099999867,1118.5476009999984,61.564570606060606,58.7980068040242,64.42258061382074,61.90505517221748,72.72786841024862,57.35357063305322,81.52940654723128,68.5934438051857
2012-12-01,2012,12,1601842.17051,980791.84328,621050.32723,1362635.55092,912100.29972,450535.2512,239206.61959,68691.54356,170515.07603,499824.67345,392911.65387,329164.90756,110104.01416,189776.0779,30675.071356,19688.541035,29685.317492,2515.7889800001867,458.5047500000801,2057.2842300001066,72.95106000010855,2442.837919999991,61.56992774698202,59.26358676148961,64.34657561528688,62.683754147452326,72.14174633163537,57.283046416433244,80.16506936074919,69.34201703340341
2013-01-01,2013,1,1600309.640009,979997.631739,620312.00827,1359372.44791,909457.68726,449914.76065,240937.192099,70539.944479,170397.24762,500675.03268,392845.63212,328116.41024,109940.13434,189646.84132,30724.063845,19396.978001,28950.091866,-1532.5305010001175,-794.2115410000551,-738.3189600000624,-3263.1030099999625,1730.5725090000196,61.674677590539545,59.253628579616596,64.14161083765028,62.59045507543411,72.09261815555386,57.374535658263305,78.97792345684039,67.62460141555711
2013-02-01,2013,2,1602404.916029,981660.725259,620744.19077,1357440.2752,907825.98021,449614.29499,244964.640829,73834.745049,171129.89578,503358.24952,393121.94578,329540.32158,110227.6469,187722.05293,30557.705752,18703.599827,29153.899003,2095.2760199999902,1663.093519999995,432.18249999999534,-1932.1727100000717,4027.4487300000037,62.005204424735155,59.29530547670403,64.41996316684586,62.75413999430686,71.36092637801262,57.0638762875817,76.15472242263843,68.10067508292454
2013-03-01,2013,3,1597127.156593,977502.221413,619624.93518,1354389.38451,906625.48701,447763.8975,242737.772083,70876.734403,171861.03768,503467.94598,390185.59684,326411.33208,109554.98141,189375.81305,30424.390144,19042.790346,28653.266083,-5277.759435999906,-4158.503845999949,-1119.255589999957,-3050.8906900000293,-2226.868746000022,62.01871716925351,58.852410570295184,63.808294805981824,62.37118212923427,71.98958908614004,56.8149209038282,77.53579131107493,66.93124523008642
2013-04-01,2013,4,1620144.434178,987657.342458,632487.09172,1374499.24104,915935.0923,458564.14874,245645.193138,71722.250158,173922.94298,508070.09224,400998.22709,331295.9248,110339.71051,189915.1931,31298.805176,19316.945125,29033.742913,23017.277585000033,10155.121045000036,12862.156539999996,20109.85652999999,2907.4210550000134,62.585623582163095,60.483299460022025,64.76315605512657,62.817939373754626,72.19462978027826,58.447815454715226,78.65205669788273,67.82000213267928
2013-05-01,2013,5,1603634.821785,980185.447735,623449.37405,1358399.18853,907171.81839,451227.37014,245235.633255,73013.629345,172222.00391,506329.08073,393191.76303,323804.37062,113315.12048,187804.26502,30668.229058,18844.607271,29674.127257,-16509.612393000163,-7471.894723000005,-9037.717670000042,-16100.052510000067,-409.559883000009,62.371160474254744,59.3058361408166,63.29867473756231,64.51188185596357,71.39217859803847,57.27026901587302,76.72885696661238,69.31587773183836
2013-06-01,2013,6,1604354.21163,979569.99711,624784.21452,1359107.52575,906512.47377,452595.05198,245246.68588,73057.52334,172189.16254,506188.45451,396876.70208,324663.14567,109961.46494,187686.63441,30476.276597,19777.751246,28709.463448,719.3898450001143,-615.4506250000559,1334.8404700000538,708.3372200001031,11.052625000011176,62.35383770756344,59.86164226911417,63.466551787704034,62.60259888414461,71.34746233178743,56.91181437348273,80.52830311889251,67.06251681382854
2013-07-01,2013,7,1615706.158406,989133.257756,626572.90065,1369278.75927,916708.54025,452570.21902,246427.399136,72424.717506,174002.68163,504662.03892,398033.02176,336886.85067,108658.04272,189292.88175,30388.885212,19505.472173,28270.040827,11351.946775999852,9563.260646000039,1788.686129999929,10171.233520000009,1180.7132559999882,62.16580917960089,60.03605209128343,65.85609435441306,61.86054239681184,71.95806346460884,56.748618509803926,79.41967497149837,66.0360682714319
2013-08-01,2013,8,1619755.256695,987218.946005,632536.31069,1376769.98631,913912.91541,462857.0709,242985.270385,73306.030595,169679.23979,504689.27258,399736.44035,337391.74392,108521.65053,190883.97492,29980.876882,19793.190963,28750.534753,4049.0982890001033,-1914.311751000001,5963.410039999988,7491.227040000027,-3442.128750999982,62.16916390490268,60.29298184738835,65.95479306421659,61.78289241673783,72.56290386983959,55.9866981923436,80.59116841612378,67.15845539126371
2013-09-01,2013,9,1608172.640218,980009.921318,628162.7189,1360683.91103,906175.20897,454508.70206,247488.729188,73834.712348,173654.01684,500803.81732,395490.48955,334949.79217,109278.81461,189413.29144,29843.028439,19703.993554,28682.948159,-11582.616477000061,-7209.024687000085,-4373.591789999977,-16086.07527999999,4503.458802999987,61.690541675289474,59.65255728593192,65.4774298054931,62.21395651010533,72.00383617425683,55.72927813071896,80.22798678338762,67.0005796753095
2013-10-01,2013,10,1609082.447075,981453.489925,627628.95715,1357493.36163,905818.27149,451675.09014,251589.085445,75635.218435,175953.86701,500224.94447,400895.6971,334702.20983,108050.24455,186982.38539,29823.120142,20022.686349,28370.96879,909.8068570001051,1443.568607000052,-533.7617499999469,-3190.5494000001345,4100.356257000007,61.619234352057155,60.467834673222825,65.4290313419998,61.51451440364361,71.0797481144986,55.69210110550887,81.5255958835505,66.27182618547067
2013-11-01,2013,11,1604273.340191,980018.301151,624255.03904,1354415.25331,904057.54333,450357.70998,249858.086881,75960.757821,173897.32906,499283.86696,397321.33018,332295.6802,109427.67646,187252.75181,30348.344615,20314.264862,28020.409448,-4809.106884000124,-1435.1887740000384,-3373.918110000086,-3078.108319999883,-1730.9985640000086,61.50330955407736,59.92870634247877,64.9585925520477,62.29870564190151,71.18252558731848,56.67291244631186,82.71280481270358,65.45295362765708
2013-12-01,2013,12,1605089.703918,978541.465548,626548.23837,1353656.41236,902312.88503,451343.52733,251433.291558,76228.580518,175204.71104,498248.30103,397364.58219,333815.35543,109365.16204,187231.55848,30342.888449,20386.919248,28325.094521,816.3637270000763,-1476.835603000014,2293.1993300000904,-758.8409500000998,1575.2046770000015,61.37574538433111,59.93523012262629,65.25566521943114,62.26311530885283,71.17446912491447,56.66272352754435,83.00862885993484,66.1646683508526
2014-01-01,2014,1,1598679.521696,977968.559236,620710.96246,1348232.5056,903146.90697,445085.59863,250447.016096,74821.652266,175625.36383,492449.03852,395176.2404,334653.47002,110359.86462,186808.46795,30693.319459,19620.366671,28902.700838,-6410.18222200009,-572.9063120000064,-5837.275910000084,-5423.906759999925,-986.2754619999905,60.66137454052723,59.605158509178125,65.41950347375624,62.829413390264726,71.01363489318027,57.317123172735755,79.88748644543973,67.5139005793039
2014-02-01,2014,2,1606418.106985,981633.805855,624784.30113,1357747.53469,905146.60487,452600.92982,248670.572295,76487.200985,172183.37131,501117.39811,394716.58829,331086.98651,109062.16548,190712.48352,30616.057736,20454.209161,28630.922716,7738.585289000068,3665.2466190000996,4073.3386700000847,9515.02908999985,-1776.4438010000158,61.72916951342695,59.53582833677733,64.72231189717526,62.0906151323655,72.49771288679389,57.172843577964514,83.28261059039087,66.87905329595888
2014-03-01,2014,3,1614418.13751,985357.76827,629060.36924,1359422.02324,906032.70907,453389.31417,254996.11427,79325.0592,175671.05507,505605.53734,396742.19592,332912.78496,109659.28626,189571.31145,30982.985877,20209.716048,28720.704562,8000.030525000067,3723.962414999958,4276.068109999993,1674.4885500001255,6325.541975,62.282032192658285,59.84135445783497,65.07922685172515,62.4305643381725,72.06390612407816,57.85805019047619,82.28711745928338,67.0887749637935
2014-04-01,2014,4,1595315.328781,974801.780511,620513.54827,1350941.23838,901353.48272,449587.75566,244374.090401,73448.297791,170925.79261,494695.07472,395215.17582,331928.17818,108852.08821,184261.77685,31338.252723,20240.919037,28897.781625,-19102.808728999924,-10555.98775900004,-8546.82097,-8480.784860000014,-10622.023868999997,60.9380481300813,59.61103121012383,64.88675167236829,61.971015206376315,70.04553214095644,58.5214803417367,82.41416546009772,67.50240977575332
2014-05-01,2014,5,1609269.416698,980798.676478,628470.74022,1358659.75898,906483.48916,452176.26982,250609.657718,74315.187318,176294.4704,502111.93186,398206.06451,331083.23453,110155.32591,186502.29609,31290.298943,21211.787227,28708.527815,13954.087916999822,5996.895967000048,7957.191950000008,7718.520599999931,6235.567317000008,61.851679214092144,60.06215244724657,64.72157844394488,62.712966643894106,70.8972462898198,58.43193079925304,86.36721183631923,67.06033126605934
2014-06-01,2014,6,1616891.869449,985640.448949,631251.4205,1364519.2313,909766.66769,454752.56361,252372.638149,75873.781259,176498.85689,504075.99576,397911.69586,331837.3781,111655.15953,191108.49056,31225.252964,19949.537264,29133.604509,7622.452751000179,4841.772470999975,2780.6802799999714,5859.472320000175,1762.9804310000036,62.09361859571323,60.017752282839865,64.86900168116509,63.56684288642187,72.6482515623812,58.31046305135387,81.22775758957654,68.05326911702873
2014-07-01,2014,7,1615252.175719,983624.036769,631628.13895,1367361.27928,910220.20197,457141.07731,247890.896439,73403.834799,174487.06164,505210.15735,397984.04345,332211.51708,110323.52308,189920.23275,31029.198704,19346.964488,29220.374686,-1639.6937300001737,-2016.4121799999848,376.71845000004396,2842.0479799997993,-4481.741710000002,62.233328079576246,60.02866460278436,64.94213998240642,62.80872364360945,72.1965455599483,57.944348653594766,78.77428537459284,68.25595581873394
2014-08-01,2014,8,1614956.656168,981850.859888,633105.79628,1360163.83988,904781.05998,455382.7799,254792.816288,77069.799908,177723.01638,505798.61343,395382.38614,331397.27594,112460.02807,190049.87712,31196.065839,20125.049819,28541.877786,-295.51955099985935,-1773.1768810000503,1477.6573299999582,-7197.439399999799,6901.919848999998,62.30581589430895,59.636251849952494,64.7829686130388,64.02506579561629,72.24582875389645,58.255958616246495,81.94238525651465,66.67105299229152
2014-09-01,2014,9,1610637.307314,979876.782224,630760.52509,1355896.32911,903361.52074,452534.80837,254740.978204,76515.261484,178225.71672,501581.91287,400302.4067,327982.93327,110975.67735,189736.18223,31352.430909,19685.224263,29015.269676,-4319.348853999982,-1974.0776639999822,-2345.2711899999995,-4267.510770000052,-51.83808399998816,61.78638985833949,60.378347591969714,64.11551818395074,63.18000418445773,72.12658033528473,58.54795687955182,80.15156458876221,67.77685044615744
2014-10-01,2014,10,1612128.120119,981351.804859,630776.31526,1356805.15445,904074.78588,452730.36857,255322.965669,77277.018979,178045.94669,505655.16847,397214.16914,326664.63392,111205.56956,190073.79818,31627.710602,19971.362715,29704.900386,1490.8128049999941,1475.0226350000594,15.790169999934733,908.8253399999812,581.9874649999838,62.28814590662724,59.91254304589813,63.857811341999806,63.310885032735555,72.25492213943588,59.0620179309057,81.31662343241042,69.38776077084793
2014-11-01,2014,11,1611501.621532,985182.678432,626318.9431,1355826.28863,909251.75339,446574.53524,255675.332902,75930.925042,179744.40786,505724.86504,400294.50019,323087.28151,110723.79997,191445.39775,31899.765944,19934.897442,28375.492089,-626.4985870001838,3830.8735729999607,-4457.372159999912,-978.8658199999481,352.3672329999972,62.296731342695246,60.37715503853754,63.158495065975956,63.036606871619696,72.77632393750476,59.57005778524743,81.16814919381108,66.28239217238962
2014-12-01,2014,12,1598857.882389,975545.973239,623311.90915,1342651.96433,899185.57497,443466.38936,256205.918059,76360.398269,179845.51979,495865.53465,398146.97523,327210.52562,107565.45104,190280.36663,31610.019685,19715.999113,28450.589547,-12643.739142999984,-9636.70519300003,-3007.03395000007,-13174.324299999978,530.5851569999941,61.0822289541759,60.05323990256263,63.96452460561039,61.23851468260746,72.3334473618186,59.0289816713352,80.27686935260587,66.45781253679047
2015-01-01,2015,1,1627796.637699,988924.796269,638871.84143,1366123.62153,911085.90903,455037.7125,261673.016169,77838.887239,183834.12893,504156.94523,403672.73033,338822.50073,109835.43612,190767.19138,31584.780059,20050.445954,28883.549764,28938.755310000153,13378.823030000087,15559.932280000066,23471.657199999783,5467.098110000021,62.10359019832471,60.88669969833633,66.23448357540808,62.53084891545687,72.51850960997491,58.981848849673206,81.6386235912052,67.46916553141789
2015-02-01,2015,2,1625422.661441,986564.206671,638858.45477,1366457.73266,909650.6589,456807.07376,258964.928781,76913.547771,182051.38101,504806.51687,405640.56308,334444.01838,109473.07469,190378.904,31975.674144,20296.042486,28397.918564,-2373.976258000126,-2360.5895980000496,-13.386660000076517,334.1111300000921,-2708.0873880000145,62.183606414141416,61.18351152807735,65.37855896393314,62.32455148875604,72.37090549684483,59.71180979271709,82.63860947068403,66.33477823872927
2015-03-01,2015,3,1634887.653552,994485.288972,640402.36458,1374331.44837,917359.23473,456972.21364,260556.205182,77126.054242,183430.15094,508502.36703,412225.96947,332572.52064,111343.86053,188777.08612,31850.892926,20738.567058,28855.429635,9464.992111,7921.082301000017,1543.9098100000992,7873.715710000135,1591.27640100001,62.63887250923873,62.176800475120295,65.01271051510116,63.389616014802165,71.7619881852049,59.478791645191414,84.44041961726384,67.40347964260687
2015-04-01,2015,4,1649753.621621,996368.930501,653384.69112,1389200.31369,919172.56012,470027.75357,260553.307931,77196.370381,183356.93755,512646.85969,420790.91238,334036.2328,109523.60474,191904.23343,31416.264882,20743.678221,28781.497599,14865.96806900017,1883.641529000015,12982.326539999922,14868.865319999866,-2.897251000016695,63.149403755851196,63.468666553040016,65.29884328022676,62.35331895246228,72.95074638105375,58.66716131092437,84.46123054153094,67.23078159074981
2015-05-01,2015,5,1632527.992007,986551.590737,645976.40127,1370103.97357,908033.77025,462070.20332,262424.018437,78517.820487,183906.19795,511376.22313,405279.52142,334792.97849,108210.98411,192148.05151,31069.942939,20647.901904,28999.694751,-17225.62961400021,-9817.339764000033,-7408.289849999943,-19096.340120000066,1870.710506000003,62.992882868933236,61.129054951055075,65.44677519108592,61.606025681753486,73.04343173040371,58.02043499346405,84.07126182410423,67.7404689348283
2015-06-01,2015,6,1631351.444606,989640.692576,641710.75203,1370025.23109,910208.34161,459816.88948,261326.213516,79432.350966,181893.86255,514198.41369,407087.37499,335010.22425,105290.86783,189141.79413,31404.993008,20519.951485,28724.462962,-1176.5474009998143,3089.10183900001,-4265.649240000057,-78.74248000001535,-1097.8049210000027,63.340528909830006,61.401736827101466,65.48924332909785,59.94356267008255,71.90062880331483,58.646112059757236,83.5502910627036,67.0975542209764
2015-07-01,2015,7,1638538.155401,990116.719671,648421.43573,1373687.5695,911048.91779,462638.65171,264850.585901,79067.801881,185782.78402,525730.23905,409840.97089,325985.23172,107584.20165,188208.83205,31734.518103,20536.621156,28918.744679,7186.710794999963,476.02709500002675,6710.683700000052,3662.338410000084,3524.372385000024,64.7610543298842,61.817066756662996,63.72499887010067,61.249189666951324,71.54597128031628,59.26147171428571,83.61816431596093,67.55137743284278
2015-08-01,2015,8,1636256.158472,987992.170812,648263.98766,1371567.26974,909025.66988,462541.59986,264688.888732,78966.500932,185722.3878,522314.26217,408205.07283,332285.59419,107008.39631,186250.85801,31572.18668,20619.168059,28002.612911,-2281.996929000132,-2124.548858999973,-157.4480700000422,-2120.2997600000817,-161.69716899999185,64.34026387903424,61.57032124617265,64.95662089531814,60.921375639054936,70.8016642629058,58.958331802054154,83.95426734120521,65.4113826465779
2015-09-01,2015,9,1647982.152762,995473.701432,652508.45133,1382631.8367,915097.10495,467534.73175,265350.316062,80376.596482,184973.71958,523623.94052,410273.51804,337482.21891,108661.89973,186447.64175,32129.56723,20738.549401,28636.520081,11725.99429000006,7481.530619999976,4244.463669999968,11064.5669600002,661.4273299999768,64.50159405272234,61.88230863813934,65.97247950542469,61.862738246512954,70.87646991180719,59.99919183940243,84.44034772394137,66.89212819668302
2015-10-01,2015,10,1652735.997543,996849.732163,655886.26538,1385315.67331,917060.63174,468255.04157,267420.324233,79789.100423,187631.22381,523636.9379,414809.78923,336296.80087,107398.65425,189313.01168,31787.79735,20228.229998,29254.51199,4753.844780999934,1376.0307310000062,3377.8140500000445,2683.836609999882,2070.008170999994,64.50319510963291,62.566522757507656,65.74074887498777,61.14355493879875,71.96571568463469,59.360966106442575,82.36249999185668,68.33569724363466
2015-11-01,2015,11,1653160.007909,992800.585779,660359.42213,1384240.77362,911032.97884,473207.79478,268919.234289,81767.606939,187151.62735,528484.71578,413379.85039,337826.3057,109061.95432,183719.50857,31481.509004,20185.988619,28998.500567,424.01036600000225,-4049.1463840000797,4473.1567499999655,-1074.8996899998747,1498.9100559999933,65.10035917467356,62.35084245463732,66.03974307496824,62.09049491602619,69.83939351098608,58.78899907376284,82.1905074063518,67.73767943704742
